id_cliente,edad,ingreso_mensual,nivel_educativo,ciudad,fecha_vinculacion,saldo_actual,cuotas_pagadas,cuotas_totales,estado_cuenta,score_externo
CLI-107120,37,0,Técnico,Pereira,2015-02-23,1545894,1,6,Al día,362
CLI-107121,63,4690845,Universitario,Cartagena,2015-08-06,21363873,5,48,Moroso,316
CLI-107122,67,3621578,Universitario,villavicencio,2020-10-10,7748388,6,24,Al día,556
CLI-107123,26,1968154,Técnico,"Santa Marta, Magdalena",2025-04-02,171398,4,6,Al día,397
CLI-107124,1,2534645,Secundaria,"Medellín, Colombia",2024-05-14,1141236,36,48,Al día,553
CLI-107125,38,1917413,Secundaria,Villavicencio,2023-01-13,5654423,13,36,Al día,462
CLI-107126,79,4927073,Universitario,CARTAGENA,2023-03-17,0,12,12,Cancelado,716
CLI-107127,53,2020040,Secundaria,B/quilla,2025-02-13,2121138,35,48,Al día,471
CLI-107128,25,5336320,Tecnólogo,PEREIRA,2024-12-25,6154130,1,24,Moroso,358
CLI-107129,39,10163536,Posgrado,CTG,2018-02-21,0,24,24,Cancelado,560
CLI-107130,49,5355564,Universitario,Barranquilla,2016-04-21,5501603,13,48,Al día,722
CLI-107131,34,3722133,Técnico,CALI,2022-01-08,0,48,48,Cancelado,804
CLI-107132,79,0,Secundaria,Cúcuta,2024-06-21,6276834,7,24,Al día,328
CLI-107133,39,3881626,Universitario,"Barranquilla, Atlántico",2016-01-11,3544853,40,48,Al día,511
CLI-107134,20,2488808,Universitario,BAQ,2019-08-25,7291266,14,36,Moroso,437
CLI-107135,48,2435271,Secundaria,Bta,2021-12-28,325084,3,6,Al día,542
CLI-107136,32,0,Secundaria,BUCARAMANGA,2017-09-21,2393620,3,12,Moroso,
CLI-107137,60,2648181,Técnico,Villavo,2025-01-07,1063495,24,36,Al día,613
CLI-107138,58,900000,Técnico,cucuta,2015-11-10,19641224,17,48,Moroso,
CLI-107139,49,7178443,Posgrado,"Manizales, Caldas",2021-07-29,1914265,39,48,Al día,416
CLI-107140,77,953008,Primaria,"Barranquilla, Atlántico",2020-06-04,2736558,5,12,Al día,418
CLI-107141,38,4678428,Tecnólogo,manizales,2025-04-09,633035,29,36,Al día,580
CLI-107142,3,1837513,Tecnólogo,MDL,2023-04-06,1739355,1,6,Al día,825
CLI-107143,28,0,Tecnólogo,BARRANQUILLA,2017-08-18,3474515,3,18,Moroso,
CLI-107144,78,0,Secundaria,villavicencio,2015-11-24,6358871,20,36,Al día,826
CLI-107145,55,1969166,Secundaria,bogota,2016-10-17,1033675,5,12,Al día,685
CLI-107146,73,2418604,Universitario,Pereira,2025-01-03,0,48,48,Cancelado,799
CLI-107147,78,0,Universitario,Barranqilla,2020-10-23,10272968,18,48,Al día,365
CLI-107148,76,0,Posgrado,Cucuta,2016-01-01,7659705,4,24,Al día,771
CLI-107149,23,900000,Secundaria,manizales,2016-04-15,6872603,10,36,Al día,
CLI-107150,45,3926272,Posgrado,"Santa Marta, Magdalena",2018-08-06,858014,21,24,Al día,444
CLI-107151,63,2247482,Técnico,"Cali, Colombia",2015-11-21,6948996,12,36,Al día,461
CLI-107152,38,3245166,Técnico,BUCARAMANGA,2015-12-21,0,6,6,Cancelado,781
CLI-107153,68,2642758,Universitario,San José de Cúcuta,2019-06-07,1092746,31,36,Al día,616
CLI-107154,41,1219061,Secundaria,IBAGUÉ,2023-06-27,1499380,1,6,Al día,604
CLI-107155,47,0,Universitario,barranquilla,2018-01-09,997439,15,24,Al día,394
CLI-107156,42,5676982,Tecnólogo,B/manga,2023-09-17,0,12,12,Cancelado,831
CLI-107157,30,1956072,Secundaria,Bogotá,2018-12-06,2297574,11,18,Al día,658
CLI-107158,75,2267703,Secundaria,Sta Marta,2019-10-09,0,18,18,Cancelado,730
CLI-107159,19,0,Universitario,Bogotá D.C.,2020-11-10,1320382,30,36,Al día,462
CLI-107160,24,0,Primaria,Pereira,2022-11-28,7097107,20,36,Al día,490
CLI-107161,59,0,Universitario,Barranqilla,2016-09-22,13178643,4,36,Moroso,339
CLI-107162,43,2840564,Técnico,Ibague,2020-12-16,0,12,12,Cancelado,742
CLI-107163,45,3517156,Tecnólogo,medellin,2018-03-19,20331270,9,48,Moroso,
CLI-107164,65,8133027,Universitario,Bucaramanga,2020-09-14,0,36,36,Cancelado,664
CLI-107165,75,4089261,Universitario,MANIZALES,2015-02-07,2661531,3,18,Al día,673
CLI-107166,43,1912203,Técnico,ibague,2023-10-29,587677,5,12,Al día,687
CLI-107167,49,4116008,Tecnólogo,MEDELLÍN,2023-03-18,4454858,5,18,Al día,360
CLI-107168,32,0,Técnico,Bogota,2020-12-28,1230657,6,12,Al día,531
CLI-107169,52,3108216,Tecnólogo,pereira,2022-12-21,0,36,36,Cancelado,746
CLI-107170,72,7777267,Posgrado,BUCARAMANGA,2024-07-26,0,18,18,Cancelado,740
CLI-107171,42,1218159,Primaria,bogota,2019-09-24,1621356,19,24,Al día,831
CLI-107172,50,4769512,Universitario,ibague,2019-10-02,0,36,36,Cancelado,737
CLI-107173,0,3800333,Técnico,"Manizales, Caldas",2019-06-22,1291683,15,18,Al día,
CLI-107174,1,0,Técnico,barranquilla,2017-07-09,6610351,11,36,Al día,703
CLI-107175,23,0,Universitario,Ibague,2018-05-31,384203,2,6,Al día,791
CLI-107176,60,3367926,Técnico,CARTAGENA,2020-02-27,426787,2,6,Al día,376
CLI-107177,23,900000,Técnico,Villavicencio,2022-04-20,438488,15,18,Al día,814
CLI-107178,61,8252172,Posgrado,CÚCUTA,2016-10-04,0,6,6,Cancelado,580
CLI-107179,30,2692490,Técnico,IBAGUÉ,2024-02-02,15379682,53,48,Moroso,
CLI-107180,52,0,Secundaria,cartagena,2017-12-26,2094368,17,36,Al día,673
CLI-107181,35,4546725,Tecnólogo,CTG,2023-07-14,1401026,1,6,Al día,368
CLI-107182,19,0,Técnico,MDL,2018-09-27,3624795,3,18,Al día,690
CLI-107183,41,7457526,Universitario,Ibagué,2020-03-05,0,12,12,Cancelado,744
CLI-107184,78,3498630,Técnico,Med.,2024-04-29,1153796,13,18,Al día,316
CLI-107185,72,6317220,Universitario,cartagena,2024-04-19,873111,18,24,Al día,330
CLI-107186,64,2956000,Tecnólogo,Bogotá D.C.,2023-02-01,3820054,9,18,Al día,310
CLI-107187,72,0,Técnico,Bta,2024-03-12,17745012,9,48,Moroso,349
CLI-107188,42,1740654,Secundaria,"Santa Marta, Magdalena",2022-05-15,3977074,37,48,Al día,685
CLI-107189,54,9309205,Posgrado,Medellin,2020-07-31,0,24,24,Cancelado,715
CLI-107190,75,3238886,Tecnólogo,San José de Cúcuta,2021-02-14,0,48,48,Cancelado,709
CLI-107191,30,4320281,Tecnólogo,"Cali, Colombia",2022-02-25,0,48,48,Cancelado,827
CLI-107192,72,900000,Universitario,MDL,2020-01-24,2553587,10,18,Al día,318
CLI-107193,18,0,Técnico,manizales,2024-06-13,5944675,22,48,Al día,683
CLI-107194,24,3231575,Técnico,"Manizales, Caldas",2020-09-25,0,12,12,Cancelado,558
CLI-107195,33,3463912,Tecnólogo,Cucuta,2024-04-25,3845230,7,24,Al día,804
CLI-107196,79,0,Tecnólogo,CARTAGENA,2020-09-12,2102527,1,6,Moroso,
CLI-107197,43,10012875,Posgrado,BARRANQUILLA,2021-05-27,953414,7,6,Al día,360
CLI-107198,68,3413808,Técnico,Pereira,2015-03-20,0,48,48,Cancelado,788
CLI-107199,34,900000,Posgrado,Barranqilla,2018-08-27,0,6,6,Cancelado,733
CLI-107200,67,0,Secundaria,cartagena,2021-04-29,9544238,6,24,Moroso,443
CLI-107201,48,1672587,Secundaria,Cali,2018-09-05,5591174,29,48,Al día,379
CLI-107202,52,2194663,Universitario,Cartagena,2022-04-26,1433164,1,6,Al día,649
CLI-107203,18,3587883,Técnico,Bogotá,2021-10-10,4325100,27,48,Al día,397
CLI-107204,65,2479475,Técnico,San José de Cúcuta,2024-11-09,5548374,23,36,Al día,322
CLI-107205,28,1692051,Tecnólogo,"Cali, Colombia",2024-12-05,11173541,11,48,Al día,471
CLI-107206,79,1703519,Técnico,Cucuta,2019-03-08,2396349,24,48,Al día,811
CLI-107207,54,6176602,Posgrado,"Santa Marta, Magdalena",2020-10-20,0,18,18,Cancelado,564
CLI-107208,65,2253961,Técnico,BAQ,2016-08-03,9670031,2,36,Moroso,486
CLI-107209,40,4200460,Universitario,CARTAGENA,2019-10-07,2796188,13,24,Al día,
CLI-107210,60,0,Técnico,"Medellín, Colombia",2019-10-18,6945609,7,36,Moroso,
CLI-107211,56,3355716,Universitario,"Ibagué, Tolima",2022-01-05,0,6,6,Cancelado,713
CLI-107212,22,0,Tecnólogo,"Cali, Valle",2016-10-26,3740934,4,12,Moroso,357
CLI-107213,20,3362827,Técnico,PEREIRA,2017-04-24,1399225,20,24,Al día,750
CLI-107214,18,5556216,Universitario,Cali,2019-12-09,3054389,15,36,Al día,674
CLI-107215,74,5471141,Universitario,pereira,2015-04-23,1248684,1,6,Al día,525
CLI-107216,76,0,Tecnólogo,Ibagué,2023-06-06,1099274,5,12,Al día,340
CLI-107217,50,0,Secundaria,santa marta,2016-06-20,403233,15,18,Al día,649
CLI-107218,3,3123722,Universitario,"Pereira, Risaralda",2019-05-18,832551,32,36,Al día,485
CLI-107219,20,4371678,Universitario,"Villavicencio, Meta",2024-05-28,865226,10,12,Al día,643
CLI-107220,27,2949036,Técnico,PEI,2019-02-02,8008469,3,24,Moroso,
CLI-107221,55,2215887,Secundaria,pereira,2020-11-06,8071628,9,48,Moroso,
CLI-107222,43,0,Primaria,Cúcuta,2022-04-02,1534976,4,18,Al día,640
CLI-107223,20,2592168,Secundaria,Bogota,2019-12-08,643542,3,6,Al día,845
CLI-107224,58,1864554,Secundaria,PEI,2021-11-02,11451189,6,36,Moroso,406
CLI-107225,39,7722981,Universitario,Villavo,2020-09-08,0,12,12,Cancelado,837
CLI-107226,42,5319082,Tecnólogo,pereira,2021-04-13,1018332,1,6,Al día,351
CLI-107227,61,2926306,Técnico,BUCARAMANGA,2015-11-04,0,48,48,Cancelado,816
CLI-107228,73,4702855,Tecnólogo,manizales,2021-10-10,0,18,18,Cancelado,826
CLI-107229,30,5336445,Universitario,CÚCUTA,2025-05-27,0,48,48,Cancelado,773
CLI-107230,64,0,Secundaria,San José de Cúcuta,2016-06-22,666588,13,18,Al día,535
CLI-107231,64,2537471,Secundaria,Bta,2024-04-17,13763135,12,36,Moroso,416
CLI-107232,51,1822988,Secundaria,pereira,2025-01-15,0,18,18,Cancelado,578
CLI-107233,1,2397986,Técnico,cucuta,2018-10-19,1038811,41,48,Al día,836
CLI-107234,58,0,Técnico,Santiago de Cali,2018-10-23,1774421,11,18,Al día,320
CLI-107235,36,2177070,Técnico,BOG,2016-06-01,10502295,22,48,Al día,422
CLI-107236,61,2641877,Tecnólogo,ibague,2024-08-17,894120,32,36,Al día,319
CLI-107237,22,5726147,Universitario,Pereira,2025-01-13,2064505,1,12,Al día,607
CLI-107238,0,4125747,Posgrado,Med.,2016-06-06,1681961,1,6,Al día,410
CLI-107239,37,1191239,Secundaria,Medellin,2020-12-08,369975,4,6,Al día,405
CLI-107240,32,1985282,Técnico,"Santa Marta, Magdalena",2019-12-23,0,48,48,Cancelado,813
CLI-107241,44,0,Secundaria,"Manizales, Caldas",2022-12-11,13822249,9,48,Al día,574
CLI-107242,70,1680932,Secundaria,CÚCUTA,2015-11-14,2148590,1,6,Moroso,324
CLI-107243,59,7152938,Posgrado,BOG,2021-03-23,659638,16,24,Al día,429
CLI-107244,46,0,Primaria,Cúcuta,2022-10-14,565234,9,12,Al día,716
CLI-107245,72,8215707,Posgrado,Medellín,2019-07-08,0,36,36,Cancelado,394
CLI-107246,18,3266296,Tecnólogo,IBAGUÉ,2017-12-12,3606754,6,18,Al día,529
CLI-107247,48,2354681,Tecnólogo,Cali,2018-12-28,5557953,22,48,Al día,796
CLI-107248,75,3029172,Técnico,MANIZALES,2022-04-25,0,24,24,Cancelado,602
CLI-107249,30,0,Secundaria,"Bogotá, Colombia",2018-05-04,1766211,2,6,Al día,544
CLI-107250,22,5011098,Universitario,CARTAGENA,2021-07-09,0,48,48,Cancelado,701
CLI-107251,20,0,Secundaria,Ibague,2020-04-24,2724154,31,48,Al día,384
CLI-107252,44,1822050,Secundaria,villavicencio,2018-03-06,777159,2,6,Al día,306
CLI-107253,66,0,Universitario,bucaramanga,2015-03-14,8070155,5,18,Moroso,467
CLI-107254,56,0,Secundaria,Medellín,2017-02-09,2222526,7,12,Al día,575
CLI-107255,59,2871669,Tecnólogo,SMR,2020-12-08,3579541,14,24,Al día,492
CLI-107256,35,4570665,Universitario,MZL,2017-04-11,0,12,12,Cancelado,739
CLI-107257,76,4933145,Universitario,manizales,2021-04-05,0,12,12,Cancelado,816
CLI-107258,68,0,Primaria,"Villavicencio, Meta",2016-08-03,2061423,32,48,Al día,685
CLI-107259,29,2777436,Técnico,VILLAVICENCIO,2016-04-20,8478822,28,48,Al día,330
CLI-107260,30,1815094,Secundaria,Pereira,2018-02-20,0,12,12,Cancelado,743
CLI-107261,25,0,Técnico,PEI,2020-11-08,2810914,17,24,Al día,597
CLI-107262,51,6852194,Posgrado,medellin,2023-09-29,657704,19,24,Al día,435
CLI-107263,78,2463886,Técnico,CARTAGENA,2019-05-09,3379258,25,24,Al día,406
CLI-107264,29,5747761,Universitario,Cartagena,2022-09-14,0,24,24,Cancelado,
CLI-107265,33,0,Técnico,cartagena,2017-04-07,3121607,28,36,Al día,415
CLI-107266,40,11354872,Posgrado,Cartagena,2023-03-17,0,12,12,Cancelado,848
CLI-107267,27,5437727,Posgrado,CAL,2017-09-25,2714871,1,6,Moroso,
CLI-107268,24,4295742,Técnico,cartagena,2016-06-04,2128785,3,12,Al día,519
CLI-107269,36,5547540,Universitario,Medellin,2017-05-11,2449940,5,12,Al día,676
CLI-107270,32,2761850,Secundaria,bucaramanga,2016-02-21,0,24,24,Cancelado,823
CLI-107271,58,948099,Primaria,"Barranquilla, Atlántico",2016-11-15,863879,1,6,Al día,728
CLI-107272,26,1638205,Secundaria,B/quilla,2020-11-05,1539841,10,24,Al día,688
CLI-107273,67,1771722,Secundaria,Manizales,2022-10-24,1725661,8,12,Al día,543
CLI-107274,52,2865786,Universitario,"Bucaramanga, Santander",2020-08-07,2093586,25,36,Al día,543
CLI-107275,34,0,Secundaria,Cúcuta,2022-02-03,1371180,2,12,Al día,476
CLI-107276,56,0,Universitario,Pereira,2019-07-24,1328613,12,18,Al día,391
CLI-107277,50,0,Secundaria,IBAGUÉ,2020-05-15,545353,18,24,Al día,547
CLI-107278,62,4087653,Universitario,San José de Cúcuta,2021-12-18,3442683,12,24,Al día,405
CLI-107279,28,0,Universitario,VILLAVICENCIO,2024-09-14,2310759,13,36,Al día,488
CLI-107280,79,2534167,Tecnólogo,MANIZALES,2017-02-11,2291779,3,24,Al día,774
CLI-107281,41,0,Tecnólogo,B/manga,2016-09-04,721119,10,12,Al día,351
CLI-107282,71,0,Secundaria,Bucaramanga,2022-09-21,1625635,11,24,Al día,721
CLI-107283,24,0,Técnico,CARTAGENA,2018-10-17,2170248,4,12,Al día,600
CLI-107284,28,0,Secundaria,Barranquilla,2019-08-15,2584102,18,24,Al día,564
CLI-107285,62,1457733,Secundaria,B/manga,2018-01-01,3174856,34,48,Al día,684
CLI-107286,65,3452900,Técnico,VILLAVICENCIO,2016-09-09,1910608,4,12,Al día,513
CLI-107287,75,0,Secundaria,bucaramanga,2021-07-18,4899319,12,24,Al día,744
CLI-107288,48,4194380,Universitario,Medellín,2019-08-06,2144048,27,36,Al día,702
CLI-107289,78,0,Universitario,bucaramanga,2019-09-12,7430977,22,48,Al día,470
CLI-107290,53,2568134,Tecnólogo,Barranqilla,2024-12-18,2738055,9,18,Al día,649
CLI-107291,57,0,Tecnólogo,Santa Marta,2016-05-15,1027674,15,18,Al día,477
CLI-107292,27,0,Secundaria,Villavo,2015-07-27,2453060,17,24,Al día,371
CLI-107293,36,3923482,Tecnólogo,B/manga,2018-11-02,0,24,24,Cancelado,503
CLI-107294,45,5466188,Universitario,cucuta,2025-03-31,0,36,36,Cancelado,793
CLI-107295,75,2841532,Técnico,BOGOTÁ,2016-06-24,0,48,48,Cancelado,845
CLI-107296,21,1843120,Secundaria,San José de Cúcuta,2015-01-16,0,24,24,Cancelado,778
CLI-107297,45,0,Secundaria,PEREIRA,2023-11-09,3130439,34,48,Al día,660
CLI-107298,21,3508963,Secundaria,Cali,2022-05-12,811246,9,12,Al día,412
CLI-107299,29,3719889,Técnico,B/quilla,2020-10-12,2025847,38,48,Al día,759
CLI-107300,76,4264840,Universitario,SANTA MARTA,2017-06-30,0,18,18,Cancelado,832
CLI-107301,76,1613143,Primaria,CÚCUTA,2019-07-21,4599007,11,24,Al día,836
CLI-107302,52,0,Universitario,Cucuta,2015-11-18,1298965,2,6,Al día,491
CLI-107303,40,2327447,Secundaria,"Cartagena, Bolívar",2016-05-20,2616721,41,48,Al día,494
CLI-107304,49,5071412,Universitario,BOGOTÁ,2024-07-20,0,18,18,Cancelado,780
CLI-107305,55,3577310,Tecnólogo,Pereira,2018-10-06,0,6,6,Cancelado,837
CLI-107306,21,3197823,Tecnólogo,Sta Marta,2025-05-04,0,6,6,Cancelado,759
CLI-107307,62,0,Secundaria,CAL,2025-05-23,6139387,34,48,Al día,
CLI-107308,3,3852497,Universitario,Cartagena de Indias,2015-01-01,1285172,9,12,Al día,584
CLI-107309,41,2860741,Técnico,cucuta,2018-07-01,0,36,36,Cancelado,793
CLI-107310,49,1995547,Secundaria,"Bucaramanga, Santander",2016-04-12,1668779,13,24,Al día,757
CLI-107311,73,1329124,Secundaria,MANIZALES,2019-08-09,5035995,6,18,Al día,410
CLI-107312,56,2053918,Secundaria,Cúcuta,2024-12-19,0,48,48,Cancelado,817
CLI-107313,37,0,Secundaria,MZL,2023-03-13,5208038,8,36,Al día,685
CLI-107314,49,0,Universitario,BOGOTÁ,2020-06-21,13107559,1,36,Moroso,
CLI-107315,0,1171385,Secundaria,Bucaramanga,2020-08-18,10740903,22,48,Al día,742
CLI-107316,19,2295276,Técnico,manizales,2015-09-15,2701225,6,18,Al día,636
CLI-107317,41,3612689,Técnico,medellin,2024-07-18,0,24,24,Cancelado,704
CLI-107318,54,1831382,Secundaria,barranquilla,2025-02-24,0,6,6,Cancelado,844
CLI-107319,41,1711252,Técnico,"Villavicencio, Meta",2023-02-28,6356756,4,18,Moroso,576
CLI-107320,74,3807010,Técnico,CARTAGENA,2017-07-31,0,36,36,Cancelado,750
CLI-107321,73,3382672,Tecnólogo,BUCARAMANGA,2015-12-15,1736588,1,6,Al día,349
CLI-107322,75,5887482,Universitario,BAQ,2015-03-14,0,18,18,Cancelado,704
CLI-107323,67,2091770,Técnico,Medellín,2017-12-10,3254155,3,12,Al día,579
CLI-107324,61,0,Secundaria,Ibagué,2020-12-17,4490324,8,18,Al día,744
CLI-107325,2,2499536,Secundaria,Bta,2016-12-29,3353503,27,48,Al día,638
CLI-107326,60,0,Tecnólogo,"Cali, Colombia",2021-05-17,1990845,40,48,Al día,319
CLI-107327,50,0,Tecnólogo,Bogota,2023-03-29,22162807,15,48,Moroso,380
CLI-107328,37,5532206,Universitario,barranquilla,2015-07-29,2935446,13,24,Al día,611
CLI-107329,79,2670567,Técnico,San José de Cúcuta,2021-11-17,2544876,5,24,Al día,669
CLI-107330,21,0,Secundaria,BUCARAMANGA,2023-01-24,3324385,16,24,Al día,600
CLI-107331,57,2148846,Secundaria,CALI,2022-12-19,500073,6,12,Al día,573
CLI-107332,25,6400166,Universitario,CAL,2017-08-05,7032708,12,36,Moroso,
CLI-107333,69,0,Universitario,"Ibagué, Tolima",2022-11-14,2038834,12,24,Al día,706
CLI-107334,47,0,Secundaria,Pereira,2023-01-03,3127628,24,36,Al día,637
CLI-107335,34,7996037,Universitario,CALI,2018-12-10,2010239,25,24,Al día,410
CLI-107336,39,0,Secundaria,Bta,2021-10-25,5887088,22,36,Al día,423
CLI-107337,34,1840939,Secundaria,PEREIRA,2024-02-10,586091,4,6,Al día,575
CLI-107338,53,2947218,Técnico,"Cali, Valle",2020-05-17,5630404,6,24,Al día,465
CLI-107339,50,4268268,Tecnólogo,bucaramanga,2022-08-27,4897435,25,36,Al día,844
CLI-107340,67,1157596,Secundaria,bucaramanga,2020-05-19,6670349,12,36,Al día,738
CLI-107341,56,1643191,Secundaria,Medellin,2017-08-09,1061180,19,24,Al día,666
CLI-107342,63,6296270,Universitario,PEREIRA,2021-09-21,865165,9,18,Al día,750
CLI-107343,24,0,Secundaria,BAQ,2019-08-11,2001027,2,6,Moroso,349
CLI-107344,40,0,Tecnólogo,Ibague,2019-06-10,6409755,8,24,Al día,783
CLI-107345,69,4989144,Universitario,BAQ,2023-06-21,8623248,24,48,Al día,332
CLI-107346,21,900000,Secundaria,"Pereira, Risaralda",2023-03-09,3158481,5,36,Al día,775
CLI-107347,77,2376781,Técnico,pereira,2025-04-07,7802941,6,24,Al día,304
CLI-107348,31,0,Secundaria,B/quilla,2025-05-14,8887112,25,48,Al día,499
CLI-107349,63,8745795,Posgrado,MEDELLÍN,2025-01-10,1437934,5,18,Al día,392
CLI-107350,61,2146628,Técnico,Villavo,2023-12-10,878424,4,6,Al día,623
CLI-107351,43,1313161,Primaria,San José de Cúcuta,2016-04-08,13986676,17,48,Moroso,370
CLI-107352,53,0,Técnico,pereira,2021-05-05,1116734,2,6,Al día,799
CLI-107353,43,3873633,Técnico,MDL,2015-09-24,11962234,6,48,Moroso,348
CLI-107354,66,0,Tecnólogo,Pereira,2015-11-17,1228153,8,18,Al día,361
CLI-107355,1,0,Universitario,Manizales,2016-04-18,2014551,31,24,Al día,
CLI-107356,71,0,Secundaria,"Cali, Colombia",2016-06-21,1321465,3,6,Al día,531
CLI-107357,58,4444639,Tecnólogo,San José de Cúcuta,2016-10-01,3417485,26,36,Al día,593
CLI-107358,28,0,Técnico,BARRANQUILLA,2021-06-10,2034333,25,36,Al día,408
CLI-107359,23,1172032,Primaria,villavicencio,2022-02-23,3002248,9,18,Al día,537
CLI-107360,49,2533419,Tecnólogo,"Manizales, Caldas",2025-02-09,7616075,1,24,Moroso,530
CLI-107361,52,2412331,Secundaria,CAL,2015-07-07,6740126,3,18,Moroso,
CLI-107362,18,2648209,Técnico,Bucaramanga,2017-12-11,977065,13,6,Al día,514
CLI-107363,46,6765426,Universitario,Cúcuta,2019-11-04,795547,13,18,Al día,546
CLI-107364,19,1455857,Secundaria,IBAGUÉ,2022-06-19,0,6,6,Cancelado,833
CLI-107365,42,4086132,Universitario,BUCARAMANGA,2021-07-21,0,6,6,Cancelado,780
CLI-107366,24,2903323,Tecnólogo,Villavicencio,2019-09-16,1571930,20,24,Al día,528
CLI-107367,33,6878587,Universitario,"Barranquilla, Atlántico",2018-04-09,0,12,12,Cancelado,842
CLI-107368,50,957533,Secundaria,BAQ,2020-06-10,29787575,52,48,Moroso,
CLI-107369,18,2454746,Técnico,PEREIRA,2017-01-13,4879396,7,24,Al día,749
CLI-107370,61,2535515,Tecnólogo,bucaramanga,2019-04-11,0,36,36,Cancelado,631
CLI-107371,65,0,Tecnólogo,santa marta,2018-10-24,1513996,18,24,Al día,507
CLI-107372,72,2226123,Posgrado,"Villavicencio, Meta",2015-11-09,0,6,6,Cancelado,784
CLI-107373,2,6560545,Posgrado,"Pereira, Risaralda",2019-03-23,1057974,2,6,Al día,651
CLI-107374,21,6726137,Universitario,Villavo,2021-06-04,3596823,5,18,Moroso,355
CLI-107375,25,1794014,Técnico,BGA,2022-05-21,4508560,1,18,Moroso,725
CLI-107376,76,0,Secundaria,Cali,2018-04-03,9384161,22,48,Al día,530
CLI-107377,23,1596322,Secundaria,Manizales,2021-07-16,1128482,3,12,Al día,462
CLI-107378,47,1834320,Secundaria,medellin,2019-05-01,869318,4,12,Al día,806
CLI-107379,47,930687,Técnico,Sta Marta,2019-12-27,6395530,27,48,Al día,713
CLI-107380,50,0,Técnico,Bta,2019-09-23,5420091,10,24,Al día,573
CLI-107381,40,0,Universitario,"Pereira, Risaralda",2015-10-02,4510344,7,18,Al día,450
CLI-107382,61,0,Primaria,MANIZALES,2021-05-29,4040611,8,18,Al día,586
CLI-107383,33,1710603,Primaria,B/quilla,2017-08-14,3149985,10,18,Al día,375
CLI-107384,32,3153548,Técnico,VILLAVICENCIO,2023-09-17,1577660,1,6,Al día,325
CLI-107385,0,6387546,Posgrado,Bogota,2023-03-09,890075,3,6,Al día,305
CLI-107386,75,4007076,Técnico,Santiago de Cali,2021-07-20,0,48,48,Cancelado,730
CLI-107387,22,0,Universitario,bogota,2020-12-09,5220863,23,36,Al día,493
CLI-107388,0,1101658,Secundaria,CALI,2023-06-22,1446019,1,6,Al día,560
CLI-107389,56,11574625,Posgrado,"Ibagué, Tolima",2023-03-17,1725733,6,18,Al día,467
CLI-107390,50,2764487,Técnico,cucuta,2020-01-18,1661524,9,18,Al día,309
CLI-107391,66,6336908,Posgrado,SANTA MARTA,2023-07-20,923679,2,6,Al día,540
